timestamp,currency,count,max_limit,status
2025-11-17 08:37:53,XAU,0,1,AVAILABLE
2025-11-17 08:37:53,EUR,1,1,AT_LIMIT
2025-11-17 08:37:53,USD,1,1,AT_LIMIT
2025-11-17 08:37:53,JPY,0,1,AVAILABLE
2025-11-17 08:37:53,CHF,0,1,AVAILABLE
2025-11-17 08:37:53,NZD,0,1,AVAILABLE
2025-11-17 08:37:53,CAD,0,1,AVAILABLE
2025-11-17 08:37:53,GBP,0,1,AVAILABLE
2025-11-17 08:37:53,AUD,0,1,AVAILABLE
2025-11-17 08:37:53,BTC,0,1,AVAILABLE
